	summarized	lineages	abundances	resid	coverage
SRR25657268.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.36081712047304426), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.3148833487618006), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.304503364938768), ('XBB* (XBB.X)', 0.006539562716457318), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0021459198945103525)]	XBB.1.16.6 XBB.2.3 EG.5 FL.4 XBB.2.3.11 XBB.1.16 XBB.1.16.5 XBB.1.11.1 XBB.2.3.12 XBB.1.5.10 XBB.7 FL.1.5.1 XBB.1.15	0.21961410 0.19552132 0.19387372 0.16550971 0.10665646 0.09086749 0.00440176 0.00365497 0.00232558 0.00214592 0.00148588 0.00143369 0.00139871	10.449326443628905	85.90442430525366
SRR25657499.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.513433644907153), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.2985698824004546), ('XBB* (XBB.X)', 0.15154982288600333), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.02650976867598341)]	EG.5.1 XBB.1.22 XBB.1.9.1 XBB.1.5.37 XBB.1.5.65 XBB.1.5.48 XBB.1.5.6 XBB.1.5.56 XBB.1.16.6 XBB.1.5.35 XBB.1.5.63 XBB.1.5.4 XBB.1.5.33 XBB.1.5 XBB.1.5.10 XBB.1.5.51	0.38799500 0.15154982 0.12543865 0.04204853 0.04204853 0.04204853 0.04204853 0.04204853 0.02650977 0.01694458 0.01694458 0.01694458 0.01694458 0.01694458 0.00216263 0.00144169	9.368240425554356	83.82770959435508
SRR25657514.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.5332384015148828), ('XBB* (XBB.X)', 0.39328615828178176), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0690495574002551)]	XBB.1.16.6 XBB.1.16.2 XBB.1.27 XBB.1.5.23 XBB.1.5.43 XBB.1.37.1 XBB.1.29 XBB.1.15 XBB.1.4 XBB.1.43 XBB.1.37 XBB.1.13 XBB.1.12 FG.1 FW.1 XBB.1.15.1	0.27777800 0.25546040 0.15821206 0.03232213 0.03232213 0.03232213 0.03232213 0.03232213 0.03232213 0.03232213 0.03232213 0.03232213 0.00461894 0.00440529 0.00284091 0.00135931	5.379281528052456	36.745477042437216
SRR25657534.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6044245802722303), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.26942988369203147), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.12241511999784398)]	GV.1 FL.2.2 FU.2 XBB.1.16.1 XBB.1.16.10	0.60442458 0.26942988 0.06061350 0.06061350 0.00118812	8.51018970584631	67.943015750928
SRR25665946.tsv	[('Other', 0.9999999999941964)]	AV.1	1.00000000	1.5433495867060942	10.483897936661874
SRR25657473.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5600996161054367), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.23238682554296422), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.17852050718013945), ('XBB* (XBB.X)', 0.021557447737548887)]	EG.5.1 XBB.1.16.6 XBB.2.3.8 XBB.1.9.2 EG.5.1.1 XBB.1.42 EG.2 XBB.1.16.10	0.25230625 0.23135666 0.17852051 0.17088622 0.12503200 0.02155745 0.01187515 0.00103017	9.724275796288508	96.1676086011437
SRR25657419.tsv	[('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.7064616846099436), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.12757678045113108), ('XBB* (XBB.X)', 0.06778362318659568), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.05339012700663538), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.027525028188057653)]	XBB.2.3.9 XBB.2.3 XBB.1.9.2 XBB.1.16.1 GE.1 XBB.2.4 EG.2 XBB.1.5.28 XBB.1.22 XBB.1.9.1 EG.5.1	0.48625768 0.17464900 0.08559620 0.05339013 0.04555500 0.04303167 0.03585536 0.02752503 0.02475195 0.00500313 0.00112209	12.171907766323038	95.09413771193526
SRR25657532.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5730144355248216), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.300262628295789), ('XBB* (XBB.X)', 0.11721766579428426)]	FL.1.5.1 XBB.1.16.2 FL.15 XBB.1.22 XBB.1.16.6 FL.1.2 FL.1 XBB.1.9.1 FL.1.5 XBB.1.16.10	0.28432709 0.25598823 0.22524489 0.11721767 0.04231829 0.02681473 0.02681473 0.00641508 0.00339791 0.00195611	8.891314463037542	74.97241079490352
SRR25665949.tsv	[('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.9975829999968696)]	XBB.2.3	0.99758300	1.1250877786856799	26.09771594823262
SRR25665892.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9628542000127326), ('XBB* (XBB.X)', 0.03626318871938621)]	XBB.1.5.60 FT.1 XBB.1.5.69 XBB.1.5.51 XBB.1.5.63 XBB.1.5.16 XBB.1.5.66 XBB.1.5.52 XBB.1.5.11 XBB.1.5.47 XBB.1.5.36 XBB.1.5.86 XBB.1.5.79 XBB.1.5.12 XBB.1.5.62 XBB.1.5.30 XBB.1.5.2 XBB.1.5.18 XBB.1.5.33 XBB.1.5.75 XBB.1.5.26 XBB.1.5.55 XBB.1.5.31 XBB.1.5.7 XBB.1.5.14 XBB.1.15.1 XBB.1.5 EM.1 XBB.1.5.34 FZ.2 XBB.1.5.32 FD.3 FD.2 XBB.1.5.42 XBB.1.5.77 XBB.1.5.5 FD.4 XBB.1.5.22 XBB.1.5.24 XBB.1.5.23 FG.2 XBB.1.5.64 XBB.1.5.76 XBB.1.5.20 XBB.1.5.49 XBB.1.5.78 XBB.1.5.65 XBB.1.5.19 XBB.1.5.83 XBB.1.5.84 XBB.1.5.39 XBB.1.5.61 XBB.1.5.56 XBB.1.5.15 XBB.1.41 GC.1	0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.01813159 0.00187970	1.632026410323593	24.840317025047653
